Game ID,Black Player,White Player,Result,Moves
738612,古力,李世石,黑中盘胜,"[""qc"", ""dp"", ""qp"", ""dc"", ""op"", ""fq"", ""ce"", ""fd"", ""gp"", ""mq"", ""di"", ""kd"", ""cn"", ""co"", ""dn"", ""fp"", ""gn"", ""fn"", ""fm"", ""go"", ""ho"", ""fo"", ""gm"", ""pd"", ""qd"", ""pe"", ""ob"", ""hn"", ""io"", ""em"", ""el"", ""hm"", ""lp"", ""dl"", ""ek"", ""dk"", ""ej"", ""en"", ""hl"", ""jn"", ""il"", ""mp"", ""mo"", ""lo"", ""ln"", ""ko"", ""kp"", ""pq"", ""qq"", ""no"", ""mn"", ""oq"", ""oo"", ""jp"", ""jo"", ""kn"", ""jq"", ""np"", ""nn"", ""kq"", ""ip"", ""lq"", ""jp"", ""on"", ""qo"", ""qn"", ""ml"", ""pn"", ""qr"", ""jr"", ""ir"", ""ks"", ""pk"", ""ro"", ""rp"", ""qk"", ""qj"", ""pj"", ""ql"", ""rk"", ""pl"", ""qi"", ""rl"", ""rj"", ""rf"", ""hq"", ""iq"", ""kl"", ""nk"", ""lk"", ""mj"", ""mk"", ""nl"", ""nj"", ""mi"", ""ki"", ""in"", ""ni"", ""nh"", ""oh"", ""ke"", ""je"", ""jf"", ""kf"", ""le"", ""lf"", ""mf"", ""jg"", ""if"", ""me"", ""ld"", ""ie"", ""lc"", ""kg"", ""nf"", ""og"", ""nd"", ""mg"", ""cc"", ""cb"", ""dd"", ""bc"", ""bd"", ""cd"", ""cq"", ""bo"", ""cc"", ""ed"", ""or"", ""pr"", ""ps"", ""nr"", ""os"", ""lr"", ""hs"", ""cd"", ""de"", ""rn"", ""qs"", ""sp"", ""sr"", ""om"", ""pp"", ""lm"", ""ms"", ""ns"", ""js"", ""is"", ""nq"", ""oq""]"
775752,李世石,范廷钰,白中盘胜,"[""pd"", ""dp"", ""cq"", ""dq"", ""cp"", ""do"", ""cn"", ""dd"", ""pq"", ""qo"", ""pm"", ""nc"", ""pf"", ""co"", ""bo"", ""bp"", ""bq"", ""bn"", ""ap"", ""cm"", ""fc"", ""df"", ""cc"", ""dc"", ""db"", ""eb"", ""cb"", ""fb"", ""gc"", ""ec"", ""be"", ""bf"", ""ce"", ""cf"", ""kd"", ""fl"", ""cd"", ""ff"", ""qp"", ""oe"", ""pc"", ""le"", ""ke"", ""kf"", ""jf"", ""jg"", ""ld"", ""me"", ""kg"", ""lf"", ""if"", ""ig"", ""hg"", ""hf"", ""he"", ""gf"", ""kh"", ""ji"", ""jh"", ""ih"", ""ii"", ""hh"", ""hi"", ""gh"", ""jj"", ""id"", ""lb"", ""mc"", ""ib"", ""hd"", ""je"", ""gb"", ""ma"", ""lc"", ""kc"", ""mb"", ""na"", ""ob"", ""jb"", ""ka"", ""nh"", ""og"", ""pg"", ""mh"", ""ng"", ""lg"", ""lh"", ""mi"", ""lj"", ""mg"", ""nf"", ""ne"", ""mj"", ""ni"", ""pi"", ""pj"", ""qj"", ""pb"", ""qb"", ""nj"", ""ml"", ""qi"", ""qh"", ""pk"", ""qk"", ""pl"", ""ql"", ""om"", ""on"", ""nm"", ""nk"", ""ol"", ""pn"", ""nn"", ""ln"", ""np"", ""lp"", ""rp"", ""no"", ""qq"", ""pp"", ""oo"", ""mo"", ""po"", ""qm"", ""qr"", ""pr"", ""op"", ""nr"", ""rn"", ""mr"", ""gi"", ""rr"", ""rq"", ""qs"", ""rs"", ""ss"", ""sq"", ""hb"", ""hc"", ""pe"", ""qc"", ""rc"", ""qa"", ""rb"", ""oi"", ""ph"", ""oj""]"
816314,辜梓豪,李世石,黑中盘胜,"[""pd"", ""dp"", ""pq"", ""dd"", ""pn"", ""fq"", ""cc"", ""dc"", ""cd"", ""de"", ""bf"", ""nc"", ""qf"", ""jd"", ""cg"", ""ne"", ""hc"", ""he"", ""jc"", ""kc"", ""kb"", ""ic"", ""jb"", ""id"", ""ib"", ""gb"", ""lc"", ""kd"", ""hb"", ""dg"", ""dh"", ""eh"", ""mc"", ""ob"", ""me"", ""mb"", ""lb"", ""mf"", ""le"", ""qc"", ""qd"", ""pc"", ""nf"", ""of"", ""ng"", ""oe"", ""ph"", ""og"", ""oh"", ""cf"", ""bh"", ""di"", ""ch"", ""qj"", ""qi"", ""nh"", ""mg"", ""lf"", ""kf"", ""lg"", ""mh"", ""kg"", ""jg"", ""li"", ""mi"", ""mj"", ""ni"", ""jh"", ""jf"", ""ge"", ""ih"", ""ki"", ""ji"", ""kh"", ""ie"", ""hd"", ""ke"", ""ii"", ""hh"", ""hf"", ""gc"", ""ig"", ""rc"", ""rb"", ""rd"", ""sb"", ""fb"", ""ei"", ""jj"", ""ij"", ""kk"", ""jk"", ""kj"", ""lj"", ""ik"", ""gi"", ""ml"", ""nl"", ""jl"", ""mm"", ""mk"", ""nj"", ""nk"", ""oj"", ""ol"", ""ri"", ""rh"", ""km"", ""kl"", ""pi"", ""qh"", ""kp"", ""gp"", ""ip"", ""gq"", ""fr"", ""gr"", ""nq"", ""jq"", ""kq"", ""ir"", ""nm"", ""ok"", ""po"", ""oo"", ""op"", ""pp"", ""qo"", ""on"", ""rq"", ""rr"", ""rp"", ""pr"", ""oq"", ""rn"", ""or"", ""sr"", ""qn"", ""rm"", ""qm"", ""ql"", ""rl"", ""pm"", ""qk"", ""pl"", ""sm"", ""rk"", ""sk"", ""ro"", ""qp""]"
871410,温昭珍,李世石,白胜8.5目,"[""pd"", ""dp"", ""pq"", ""dd"", ""qn"", ""fq"", ""cc"", ""cd"", ""dc"", ""ed"", ""fb"", ""dj"", ""gp"", ""iq"", ""cn"", ""co"", ""dn"", ""fp"", ""gn"", ""go"", ""fn"", ""ho"", ""ch"", ""dl"", ""eh"", ""fl"", ""ek"", ""fk"", ""ck"", ""dk"", ""bl"", ""ci"", ""bi"", ""bh"", ""bg"", ""dh"", ""ah"", ""dg"", ""cj"", ""di"", ""nc"", ""nq"", ""np"", ""mp"", ""op"", ""mq"", ""pi"", ""mm"", ""gc"", ""md"", ""mf"", ""bn"", ""bm"", ""bo"", ""lk"", ""pm"", ""pn"", ""om"", ""rl"", ""jd"", ""lm"", ""ll"", ""kl"", ""ml"", ""kk"", ""km"", ""ln"", ""lo"", ""mk"", ""jm"", ""mc"", ""jg"", ""ok"", ""cg"", ""bh"", ""qc"", ""qd"", ""rd"", ""re"", ""rb"", ""he"", ""if"", ""ie"", ""je"", ""kf"", ""jf"", ""sd"", ""sc"", ""rc"", ""pr"", ""sb"", ""qq"", ""qp"", ""oq"", ""pp"", ""rq"", ""hf"", ""hg"", ""ih"", ""ji"", ""gg"", ""hh"", ""ii"", ""ij"", ""hi"", ""ig"", ""jh"", ""kh"", ""hj"", ""lf"", ""jj"", ""gh"", ""lg"", ""le"", ""lh"", ""kg"", ""ki"", ""ol"", ""pk"", ""nd"", ""oe"", ""bc"", ""bb"", ""oc"", ""ob"", ""ic"", ""hc"", ""ab"", ""ba"", ""be"", ""hb"", ""qm"", ""rm"", ""ro"", ""rp"", ""sp"", ""sn"", ""so"", ""rn"", ""il"", ""cm"", ""gf"", ""ge"", ""ff"", ""fe"", ""ee"", ""qr"", ""rr"", ""kc"", ""od""]"
871415,徐仲辉,李世石,白中盘胜,"[""pd"", ""dp"", ""qp"", ""dd"", ""kq"", ""fq"", ""pn"", ""qc"", ""pc"", ""qd"", ""qf"", ""rf"", ""rg"", ""qe"", ""pf"", ""pe"", ""oe"", ""of"", ""pb"", ""re"", ""ph"", ""ne"", ""od"", ""qb"", ""nd"", ""og"", ""pi"", ""me"", ""lc"", ""ni"", ""mg"", ""ng"", ""ke"", ""mh"", ""fc"", ""pm"", ""on"", ""pk"", ""oj"", ""nl"", ""qm"", ""pj"", ""rj"", ""rk"", ""rl"", ""ql"", ""om"", ""rm"", ""pl"", ""sl"", ""oi"", ""ol"", ""nj"", ""mj"", ""mk"", ""nk"", ""lj"", ""mi"", ""lg"", ""li"", ""ok"", ""pm"", ""ki"", ""lk"", ""ml"", ""mm"", ""ll"", ""kj"", ""pl"", ""nm"", ""pm"", ""kl"", ""rn"", ""sn"", ""ro"", ""rh"", ""sj"", ""sk"", ""qi"", ""qk"", ""pg"", ""sg"", ""gq"", ""fp"", ""bo"", ""cp"", ""bp"", ""bq"", ""br"", ""cq"", ""cl"", ""cj"", ""cf"", ""fd"", ""gd"", ""fe"", ""dc"", ""cc"", ""ec"", ""cd"", ""hd"", ""dg"", ""ch"", ""df"", ""dj"", ""ci"", ""dh"", ""dk"", ""dl"", ""ek"", ""ck"", ""di"", ""eh"", ""cg"", ""bh"", ""bj"", ""fm"", ""gk"", ""bf"", ""gh"", ""gi"", ""hi"", ""gg"", ""hh"", ""fh"", ""ej"", ""bg"", ""db"", ""eb"", ""hg"", ""gf"", ""bb"", ""ac"", ""ge"", ""he"", ""hf"", ""ff"", ""ef"", ""fg"", ""ed""]"
875148,李世石,洪基杓,黑中盘胜,"[""pd"", ""dp"", ""pq"", ""cd"", ""ec"", ""de"", ""fq"", ""qc"", ""pc"", ""qd"", ""qf"", ""rf"", ""rg"", ""qe"", ""pf"", ""pe"", ""oe"", ""od"", ""ob"", ""nd"", ""ne"", ""me"", ""og"", ""qb"", ""md"", ""nc"", ""mc"", ""nb"", ""mb"", ""na"", ""mg"", ""mf"", ""nf"", ""lg"", ""lh"", ""mh"", ""ng"", ""kf"", ""id"", ""jg"", ""kh"", ""jh"", ""fe"", ""jj"", ""lj"", ""po"", ""qm"", ""on"", ""mq"", ""pl"", ""pm"", ""om"", ""ol"", ""ql"", ""rl"", ""rk"", ""rm"", ""pj"", ""nl"", ""nj"", ""oi"", ""oj"", ""mk"", ""qh"", ""qp"", ""qo"", ""ro"", ""rp"", ""rq"", ""sk"", ""sp"", ""mi"", ""kj"", ""je"", ""rh"", ""ph"", ""re"", ""sf"", ""ri"", ""rd"", ""qj"", ""oh"", ""pk"", ""qg"", ""jd"", ""qk"", ""ok"", ""ln"", ""jn"", ""lp"", ""jp"", ""lq"", ""mr"", ""jm"", ""ma"", ""pb"", ""jk"", ""in"", ""kn"", ""jq"", ""io"", ""iq"", ""hn"", ""gp"", ""eo"", ""gn"", ""do"", ""cp"", ""kr"", ""lr"", ""kq"", ""kp"", ""ls"", ""mp"", ""nq"", ""km"", ""im"", ""il"", ""gm"", ""jr"", ""ks"", ""ll"", ""go"", ""ms"", ""ns"", ""eq"", ""fp"", ""ml"", ""nk"", ""nm"", ""mj"", ""pi"", ""fr"", ""kk"", ""ji"", ""ij"", ""ii"", ""bn"", ""ik"", ""hj"", ""hk"", ""gj"", ""ig"", ""ih"", ""hi"", ""hh"", ""gi"", ""fj"", ""gh"", ""gg""]"
875154,李世石,申旻埈,白中盘胜,"[""pd"", ""dp"", ""qp"", ""dd"", ""np"", ""nc"", ""pf"", ""oe"", ""pc"", ""pe"", ""qe"", ""qf"", ""qg"", ""rf"", ""re"", ""rg"", ""qh"", ""rc"", ""qd"", ""pg"", ""of"", ""ph"", ""ne"", ""qi"", ""kd"", ""lq"", ""fc"", ""pp"", ""po"", ""pq"", ""qq"", ""qr"", ""qn"", ""or"", ""qk"", ""kb"", ""mb"", ""jd"", ""je"", ""mc"", ""lb"", ""kc"", ""lc"", ""ld"", ""ke"", ""nb"", ""md"", ""la"", ""le"", ""ma"", ""ld"", ""id"", ""he"", ""hc"", ""ee"", ""od"", ""ie"", ""nf"", ""og"", ""nd"", ""qb"", ""mg"", ""oh"", ""rh"", ""oi"", ""me"", ""lh"", ""lg"", ""kh"", ""rb"", ""ra"", ""kg"", ""jh"", ""jg"", ""ih"", ""ig"", ""hg"", ""hh"", ""gg"", ""hi"", ""mh"", ""gd"", ""ed"", ""ge"", ""gf"", ""ff"", ""fe"", ""pa"", ""pb"", ""ef"", ""fh"", ""ec"", ""dc"", ""eb"", ""fb"", ""de"", ""fd"", ""db"", ""jc"", ""jb"", ""hd"", ""ic"", ""hb"", ""gc"", ""gb"", ""ib"", ""df"", ""cf"", ""dg"", ""fa"", ""eg"", ""ha"", ""fg"", ""ga"", ""cc"", ""cb"", ""bc"", ""bb"", ""ce"", ""cm"", ""rj"", ""se"", ""sd"", ""sf"", ""rd"", ""ri"", ""oa"", ""ob"", ""sb"", ""eq"", ""lp"", ""kp"", ""ko"", ""jo"", ""kq"", ""jp"", ""lr"", ""mq"", ""nq"", ""mr"", ""nr"", ""mp"", ""ms"", ""mo"", ""jr"", ""oo"", ""no"", ""pn"", ""nn"", ""jq""]"
885530,朴正祥,李世石,黑中盘胜,"[""pd"", ""dp"", ""pp"", ""dc"", ""ce"", ""fd"", ""cq"", ""dq"", ""cp"", ""do"", ""co"", ""cn"", ""bn"", ""nq"", ""cm"", ""dn"", ""cr"", ""qq"", ""pq"", ""qp"", ""po"", ""pr"", ""or"", ""qr"", ""nr"", ""mq"", ""kq"", ""mr"", ""oq"", ""rn"", ""lo"", ""mo"", ""mn"", ""no"", ""qn"", ""nn"", ""rm"", ""ro"", ""ln"", ""iq"", ""pl"", ""ol"", ""pk"", ""ml"", ""lr"", ""kp"", ""jp"", ""jq"", ""lp"", ""kr"", ""lq"", ""ls"", ""ip"", ""hp"", ""jr"", ""ks"", ""hq"", ""ir"", ""ho"", ""gp"", ""hr"", ""is"", ""in"", ""dr"", ""go"", ""gq"", ""qf"", ""nc"", ""oc"", ""nd"", ""jc"", ""of"", ""ph"", ""oh"", ""oi"", ""qg"", ""pg"", ""qe"", ""re"", ""qd"", ""qc"", ""rd"", ""pe"", ""rf"", ""pf"", ""rh"", ""qh"", ""rg"", ""ri"", ""rc"", ""qb"", ""rb"", ""cc"", ""cb"", ""dd"", ""bc"", ""ec"", ""cd"", ""db"", ""cc"", ""ed"", ""ke"", ""be"", ""eb"", ""fb"", ""ea"", ""fc"", ""ie"", ""lc"", ""ld"", ""jh"", ""ff"", ""gd"", ""hf"", ""jd"", ""kg"", ""eg"", ""el"", ""fa"", ""da"", ""gh"", ""ef"", ""dg"", ""hd"", ""hc"", ""ge"", ""fe"", ""id"", ""ic"", ""cl"", ""bm"", ""dm"", ""dk"", ""dl"", ""gg"", ""kh"", ""ba"", ""bb"", ""gf"", ""cs"", ""bs"", ""ds"", ""mg"", ""nh"", ""mh"", ""ni"", ""nf"", ""mi"", ""me"", ""og""]"
1012521,李世石,柯洁,白中盘胜,"[""pd"", ""dp"", ""pq"", ""dd"", ""fq"", ""eq"", ""fp"", ""dn"", ""jp"", ""hr"", ""gr"", ""hp"", ""ho"", ""kq"", ""er"", ""dr"", ""jq"", ""jr"", ""hq"", ""iq"", ""ip"", ""gq"", ""gp"", ""hq"", ""hs"", ""ir"", ""gn"", ""kp"", ""jn"", ""kn"", ""km"", ""ln"", ""jm"", ""nr"", ""qn"", ""es"", ""fr"", ""ck"", ""ml"", ""nm"", ""fc"", ""ec"", ""fd"", ""df"", ""jc"", ""qc"", ""pc"", ""qd"", ""qf"", ""qe"", ""pf"", ""pe"", ""oe"", ""pb"", ""ob"", ""of"", ""ne"", ""qb"", ""og"", ""pm"", ""qm"", ""pp"", ""lr"", ""kr"", ""nq"", ""qq"", ""oq"", ""qp"", ""no"", ""nn"", ""mo"", ""lm"", ""po"", ""oo"", ""op"", ""on"", ""pl"", ""mr"", ""qr"", ""rr"", ""or"", ""qs"", ""ps"", ""pr"", ""re"", ""os"", ""rd"", ""ic"", ""jd"", ""id"", ""jb"", ""ok"", ""qj"", ""pj"", ""qi"", ""gf"", ""ek"", ""if"", ""je"", ""di"", ""cc"", ""dc"", ""ei"", ""eh"", ""cl"", ""dl"", ""cj"", ""cm"", ""bl"", ""bk"", ""dj"", ""fi"", ""ff"", ""fg"", ""ge"", ""he"", ""hb"", ""ib"", ""ia"", ""gb"", ""hc"", ""gc"", ""fb"", ""ga"", ""ee"", ""gd"", ""dk"", ""bm"", ""gg"", ""fe"", ""mq"", ""lq"", ""ge"", ""hf"", ""de"", ""cd"", ""eg"", ""fh"", ""ce"", ""bd"", ""ns"", ""ms"", ""bh"", ""ef"", ""be"", ""fe"", ""ed"", ""cb"", ""bj"", ""al""]"
1027092,朴常镇,李世石,白中盘胜,"[""pd"", ""dp"", ""qq"", ""dd"", ""nc"", ""fq"", ""gp"", ""fp"", ""cc"", ""cd"", ""dc"", ""ec"", ""eb"", ""fb"", ""fc"", ""ed"", ""gb"", ""db"", ""fa"", ""cb"", ""qi"", ""ge"", ""id"", ""go"", ""cj"", ""cl"", ""bn"", ""bm"", ""cn"", ""dk"", ""cq"", ""bo"", ""cm"", ""co"", ""ao"", ""ap"", ""bl"", ""bk"", ""bp"", ""an"", ""am"", ""ao"", ""ck"", ""dl"", ""em"", ""dm"", ""dn"", ""en"", ""eo"", ""fn"", ""do"", ""cp"", ""dj"", ""fl"", ""fk"", ""ej"", ""ak"", ""np"", ""pn"", ""nn"", ""ek"", ""el"", ""gl"", ""fm"", ""gk"", ""ei"", ""hn"", ""pl"", ""om"", ""qo"", ""po"", ""qn"", ""qp"", ""pm"", ""on"", ""qk"", ""oj"", ""nk"", ""nm"", ""pi"", ""pj"", ""qj"", ""ph"", ""ri"", ""oi"", ""rh"", ""lp"", ""lq"", ""kq"", ""kp"", ""lo"", ""ko"", ""mq"", ""lr"", ""jq"", ""ln"", ""mp"", ""mr"", ""nq"", ""ip"", ""iq"", ""hp"", ""gr"", ""nr"", ""oq"", ""kr"", ""fr"", ""er"", ""jr"", ""hr"", ""hq"", ""gq"", ""hs"", ""kk"", ""gh"", ""ie"", ""je"", ""if"", ""ke"", ""kg"", ""bc"", ""bb"", ""ki"", ""mi"", ""eg"", ""mf"", ""md"", ""hd"", ""ic"", ""dg"", ""df"", ""dh"", ""cf"", ""ef"", ""fg"", ""bg"", ""bf"", ""be"", ""ii"", ""gi"", ""ig"", ""bh"", ""lj"", ""aj"", ""mj"", ""al"", ""jf"", ""pf"", ""of"", ""pe""]"
1029541,李世石,李东勋,白中盘胜,"[""pd"", ""dp"", ""qp"", ""dd"", ""np"", ""qc"", ""qd"", ""pc"", ""od"", ""nb"", ""fq"", ""lq"", ""jq"", ""lo"", ""mn"", ""pk"", ""qi"", ""qn"", ""mq"", ""cn"", ""oj"", ""oq"", ""lr"", ""qj"", ""ri"", ""pp"", ""qo"", ""po"", ""qq"", ""rn"", ""ok"", ""on"", ""ro"", ""mo"", ""no"", ""nn"", ""ln"", ""ko"", ""kn"", ""jo"", ""kq"", ""ip"", ""hr"", ""mm"", ""ll"", ""ol"", ""ml"", ""nl"", ""fo"", ""nk"", ""im"", ""pi"", ""dm"", ""eq"", ""fr"", ""hm"", ""hl"", ""il"", ""jm"", ""gm"", ""hk"", ""en"", ""fn"", ""em"", ""fm"", ""fl"", ""el"", ""gl"", ""ek"", ""fj"", ""dn"", ""eo"", ""hn"", ""hj"", ""do"", ""ep"", ""co"", ""fp"", ""gp"", ""cp"", ""bo"", ""gq"", ""gn"", ""ik"", ""in"", ""hp"", ""go"", ""er"", ""hq"", ""fs"", ""gr"", ""bp"", ""ej"", ""fi"", ""ap"", ""aq"", ""ao"", ""br"", ""dh"", ""cg"", ""ch"", ""ph"", ""mc"", ""nc"", ""nd"", ""qg"", ""mb"", ""rd"", ""re"", ""rc"", ""na"", ""ob"", ""le"", ""fc"", ""hc"", ""bh"", ""bi"", ""bg"", ""cd"", ""cc"", ""dc"", ""ce"", ""ed"", ""bd"", ""de"", ""db"", ""ec"", ""eb"", ""cd"", ""fd"", ""bc"", ""dd"", ""bq"", ""cq"", ""cd"", ""cb"", ""be"", ""dd"", ""pj"", ""qk"", ""cd"", ""ee"", ""cf"", ""dg"", ""df"", ""dd"", ""eg"", ""cl"", ""dl"", ""ci""]"
1031732,李世石,朴常镇,黑中盘胜,"[""pd"", ""dd"", ""qp"", ""dp"", ""np"", ""qc"", ""qd"", ""pc"", ""nc"", ""oc"", ""od"", ""nb"", ""fq"", ""hq"", ""pj"", ""eq"", ""fp"", ""dn"", ""jq"", ""ip"", ""jp"", ""in"", ""jo"", ""gm"", ""jn"", ""io"", ""im"", ""hm"", ""il"", ""qn"", ""qo"", ""ql"", ""qk"", ""ok"", ""oj"", ""nk"", ""rl"", ""on"", ""pl"", ""op"", ""oq"", ""no"", ""pp"", ""nm"", ""lj"", ""km"", ""mn"", ""kk"", ""mo"", ""lk"", ""cl"", ""ci"", ""el"", ""gk"", ""ej"", ""dk"", ""dj"", ""ck"", ""ek"", ""dl"", ""cj"", ""dm"", ""bk"", ""bl"", ""hk"", ""gj"", ""bi"", ""mi"", ""fm"", ""fn"", ""gn"", ""fl"", ""em"", ""en"", ""jj"", ""go"", ""kj"", ""mj"", ""kg"", ""qm"", ""pk"", ""lg"", ""hl"", ""gl"", ""lh"", ""mh"", ""mg"", ""ng"", ""lf"", ""ph"", ""ol"", ""mm"", ""pn"", ""mf"", ""mb"", ""le"", ""lg"", ""nf"", ""md"", ""me"", ""ke"", ""ld"", ""ob"", ""jc"", ""id"", ""jd"", ""je"", ""ie"", ""hd"", ""if"", ""ig"", ""hg"", ""jf"", ""ih"", ""jg"", ""hf"", ""fc"", ""lc"", ""hh"", ""gh"", ""hi"", ""hj"", ""ii"", ""rd"", ""re"", ""rb"", ""qf"", ""pb"", ""na"", ""ec"", ""ee"", ""cf"", ""gi"", ""eg"", ""ib"", ""fb"", ""gb"", ""gc"", ""fd"", ""hb"", ""de"", ""cd"", ""ce"", ""be"", ""bd"", ""bc"", ""bf"", ""ad"", ""bg"", ""gd""]"
1033967,睦镇硕,李世石,白中盘胜,"[""qc"", ""dp"", ""pq"", ""dd"", ""pn"", ""fq"", ""fc"", ""pd"", ""pc"", ""od"", ""re"", ""oc"", ""pf"", ""kc"", ""cc"", ""dc"", ""cd"", ""de"", ""db"", ""eb"", ""cb"", ""fb"", ""cf"", ""gc"", ""kp"", ""ql"", ""rm"", ""ph"", ""nf"", ""rg"", ""rf"", ""qg"", ""pe"", ""rl"", ""bo"", ""bp"", ""co"", ""cp"", ""cl"", ""iq"", ""df"", ""ef"", ""eg"", ""ff"", ""fg"", ""gg"", ""gh"", ""hg"", ""hh"", ""ig"", ""ih"", ""dk"", ""ck"", ""dg"", ""cg"", ""dh"", ""ei"", ""di"", ""fi"", ""ej"", ""cj"", ""dj"", ""em"", ""fj"", ""jg"", ""jf"", ""jh"", ""gl"", ""if"", ""gf"", ""kd"", ""qd"", ""rd"", ""kf"", ""lc"", ""ld"", ""kb"", ""jc"", ""md"", ""le"", ""mc"", ""me"", ""jb"", ""ne"", ""ic"", ""jd"", ""gd"", ""hb"", ""hc"", ""gb"", ""ib"", ""fd"", ""nb"", ""ob"", ""je"", ""ke"", ""ie"", ""rb"", ""oh"", ""rc"", ""pi"", ""qi"", ""pj"", ""qj"", ""pg"", ""pk"", ""lh"", ""bh"", ""gm"", ""gi"", ""fh"", ""hm"", ""fl"", ""hl"", ""gk"", ""fk"", ""hk"", ""dm"", ""dl"", ""el"", ""ek"", ""ik"", ""hj"", ""el"", ""fm"", ""dn"", ""ek"", ""ij"", ""hi"", ""el"", ""go"", ""hn"", ""ek"", ""ge"", ""la"", ""el"", ""gn"", ""ho"", ""ek"", ""mh"", ""lg"", ""el"", ""gp"", ""bm"", ""cm"", ""cn"", ""bn"", ""do"", ""ek"", ""ce""]"
1114641,李昊承,李世石,黑中盘胜,"[""qd"", ""dc"", ""pq"", ""dp"", ""nc"", ""qo"", ""np"", ""fq"", ""ce"", ""pk"", ""ed"", ""ec"", ""fd"", ""gc"", ""cn"", ""lq"", ""qi"", ""pp"", ""oq"", ""qq"", ""qr"", ""rq"", ""pn"", ""qn"", ""pm"", ""rl"", ""lo"", ""jp"", ""cp"", ""cq"", ""bq"", ""co"", ""bp"", ""do"", ""bo"", ""dn"", ""cm"", ""cd"", ""be"", ""el"", ""dk"", ""fj"", ""jo"", ""io"", ""jn"", ""kp"", ""in"", ""ko"", ""kn"", ""ln"", ""mo"", ""lm"", ""jk"", ""nn"", ""mq"", ""ho"", ""hn"", ""ji"", ""go"", ""hq"", ""kj"", ""no"", ""op"", ""mn"", ""mp"", ""mj"", ""oo"", ""lh"", ""ii"", ""jh"", ""gi"", ""dl"", ""cl"", ""dj"", ""ek"", ""fk"", ""ck"", ""hk"", ""kl"", ""ij"", ""mi"", ""nj"", ""li"", ""oh"", ""mh"", ""od"", ""oc"", ""pd"", ""pc"", ""qe"", ""rd"", ""pg"", ""jj"", ""ih"", ""hi"", ""gg"", ""fi"", ""ef"", ""gd"", ""hc"", ""dd"", ""cc"", ""df"", ""hd"", ""he"", ""ie"", ""hf"", ""ej"", ""eh"", ""il"", ""gm"", ""fl"", ""if"", ""lg"", ""oi"", ""mg"", ""ng"", ""me"", ""nh"", ""km"", ""jl"", ""jm"", ""im"", ""gl"", ""ml"", ""fn"", ""gn"", ""gp"", ""ik"", ""hl"", ""ip"", ""hp"", ""nm"", ""fo"", ""nd"", ""of"", ""je"", ""nf"", ""qf"", ""kf"", ""ll"", ""fm"", ""id"", ""qh"", ""rj"", ""rf"", ""re"", ""pe"", ""rg"", ""ne""]"
1231771,姜东润,李世石,白中盘胜,"[""pd"", ""dp"", ""cq"", ""dq"", ""cp"", ""do"", ""bn"", ""pq"", ""cd"", ""po"", ""pn"", ""on"", ""qo"", ""oo"", ""qp"", ""pm"", ""pp"", ""op"", ""qq"", ""qn"", ""oq"", ""nq"", ""pr"", ""or"", ""fd"", ""qf"", ""pf"", ""pe"", ""oe"", ""qe"", ""od"", ""qd"", ""qc"", ""rc"", ""pg"", ""qb"", ""pc"", ""kd"", ""qg"", ""re"", ""id"", ""of"", ""rb"", ""sb"", ""nf"", ""og"", ""nh"", ""oh"", ""oi"", ""ph"", ""ng"", ""qh"", ""cm"", ""ne"", ""me"", ""nd"", ""md"", ""nc"", ""mc"", ""nb"", ""mb"", ""pb"", ""li"", ""cf"", ""hp"", ""dm"", ""dl"", ""el"", ""ek"", ""fl"", ""dn"", ""en"", ""em"", ""fm"", ""dm"", ""fo"", ""fk"", ""gk"", ""gj"", ""hj"", ""hk"", ""gl"", ""ik"", ""hi"", ""gi"", ""gh"", ""hh"", ""jj"", ""gn"", ""fn"", ""fh"", ""gg"", ""hg"", ""ed"", ""ij"", ""fc"", ""ii"", ""gd"", ""de"", ""co"", ""bo"", ""cc"", ""bc"", ""dc"", ""ef"", ""cr"", ""br"", ""im"", ""in"", ""hm"", ""kn"", ""jm"", ""kq"", ""hr"", ""km"", ""bq"", ""bp"", ""bs"", ""ar"", ""kl"", ""ll"", ""jk"", ""mm"", ""jp"", ""kp"", ""jn"", ""jo"", ""io"", ""ko"", ""pq"", ""hq"", ""qr"", ""fq"", ""ho"", ""oq"", ""ps"", ""go"", ""fp"", ""hn"", ""gp"", ""ip"", ""gq"", ""hc"", ""ff"", ""eg"", ""ie"", ""je"", ""bb"", ""bd"", ""hd""]"
